Processor,Time,Bags
BELT 1,1:41:00 PM,154
BELT 2,1:41:00 PM,85
BELT 4,1:41:00 PM,46
BELT 3,1:41:00 PM,56
BELT 1,1:42:00 PM,154
BELT 2,1:42:00 PM,83
BELT 4,1:42:00 PM,38
BELT 3,1:42:00 PM,56
BELT 1,1:43:00 PM,160
BELT 2,1:43:00 PM,75
BELT 4,1:43:00 PM,28
BELT 3,1:43:00 PM,56
BELT 1,1:44:00 PM,154
BELT 2,1:44:00 PM,72
BELT 4,1:44:00 PM,12
BELT 3,1:44:00 PM,70
BELT 1,1:45:00 PM,142
BELT 2,1:45:00 PM,62
BELT 4,1:45:00 PM,4
BELT 3,1:45:00 PM,90
BELT 1,1:46:00 PM,133
BELT 2,1:46:00 PM,54
BELT 4,1:46:00 PM,0
BELT 3,1:46:00 PM,99
BELT 1,1:47:00 PM,125
BELT 2,1:47:00 PM,53
BELT 4,1:47:00 PM,0
BELT 3,1:47:00 PM,100
BELT 1,1:48:00 PM,118
BELT 2,1:48:00 PM,51
BELT 4,1:48:00 PM,0
BELT 3,1:48:00 PM,101
BELT 1,1:49:00 PM,115
BELT 2,1:49:00 PM,47
BELT 4,1:49:00 PM,0
BELT 3,1:49:00 PM,100
BELT 1,1:50:00 PM,114
BELT 2,1:50:00 PM,56
BELT 4,1:50:00 PM,0
BELT 3,1:50:00 PM,98
BELT 1,1:51:00 PM,114
BELT 2,1:51:00 PM,70
BELT 4,1:51:00 PM,0
BELT 3,1:51:00 PM,98
BELT 1,1:52:00 PM,114
BELT 2,1:52:00 PM,75
BELT 4,1:52:00 PM,0
BELT 3,1:52:00 PM,89
BELT 1,1:53:00 PM,112
BELT 2,1:53:00 PM,86
BELT 4,1:53:00 PM,0
BELT 3,1:53:00 PM,88
BELT 1,1:54:00 PM,112
BELT 2,1:54:00 PM,100
BELT 4,1:54:00 PM,0
BELT 3,1:54:00 PM,79
BELT 1,1:55:00 PM,109
BELT 2,1:55:00 PM,102
BELT 4,1:55:00 PM,0
BELT 3,1:55:00 PM,71
BELT 1,1:56:00 PM,105
BELT 2,1:56:00 PM,110
BELT 4,1:56:00 PM,0
BELT 3,1:56:00 PM,69
BELT 1,1:57:00 PM,99
BELT 2,1:57:00 PM,113
BELT 4,1:57:00 PM,0
BELT 3,1:57:00 PM,65
BELT 1,1:58:00 PM,90
BELT 2,1:58:00 PM,115
BELT 4,1:58:00 PM,0
BELT 3,1:58:00 PM,61
BELT 1,1:59:00 PM,92
BELT 2,1:59:00 PM,108
BELT 4,1:59:00 PM,0
BELT 3,1:59:00 PM,59
BELT 1,2:00:00 PM,105
BELT 2,2:00:00 PM,100
BELT 4,2:00:00 PM,0
BELT 3,2:00:00 PM,57
BELT 1,2:01:00 PM,107
BELT 2,2:01:00 PM,90
BELT 4,2:01:00 PM,0
BELT 3,2:01:00 PM,57
BELT 1,2:02:00 PM,105
BELT 2,2:02:00 PM,87
BELT 4,2:02:00 PM,0
BELT 3,2:02:00 PM,57
BELT 1,2:03:00 PM,96
BELT 2,2:03:00 PM,84
BELT 4,2:03:00 PM,0
BELT 3,2:03:00 PM,57
BELT 1,2:04:00 PM,82
BELT 2,2:04:00 PM,82
BELT 4,2:04:00 PM,0
BELT 3,2:04:00 PM,57
BELT 1,2:05:00 PM,80
BELT 2,2:05:00 PM,81
BELT 4,2:05:00 PM,0
BELT 3,2:05:00 PM,70
BELT 1,2:06:00 PM,89
BELT 2,2:06:00 PM,80
BELT 4,2:06:00 PM,0
BELT 3,2:06:00 PM,83
BELT 1,2:07:00 PM,78
BELT 2,2:07:00 PM,76
BELT 4,2:07:00 PM,0
BELT 3,2:07:00 PM,99
BELT 1,2:08:00 PM,75
BELT 2,2:08:00 PM,74
BELT 4,2:08:00 PM,0
BELT 3,2:08:00 PM,119
BELT 1,2:09:00 PM,72
BELT 2,2:09:00 PM,73
BELT 4,2:09:00 PM,0
BELT 3,2:09:00 PM,126
BELT 1,2:10:00 PM,60
BELT 2,2:10:00 PM,79
BELT 4,2:10:00 PM,0
BELT 3,2:10:00 PM,122
BELT 1,2:11:00 PM,56
BELT 2,2:11:00 PM,89
BELT 4,2:11:00 PM,0
BELT 3,2:11:00 PM,127
BELT 1,2:12:00 PM,54
BELT 2,2:12:00 PM,103
BELT 4,2:12:00 PM,0
BELT 3,2:12:00 PM,134
BELT 1,2:13:00 PM,52
BELT 2,2:13:00 PM,104
BELT 4,2:13:00 PM,0
BELT 3,2:13:00 PM,129
BELT 1,2:14:00 PM,51
BELT 2,2:14:00 PM,105
BELT 4,2:14:00 PM,0
BELT 3,2:14:00 PM,127
BELT 1,2:15:00 PM,50
BELT 2,2:15:00 PM,104
BELT 4,2:15:00 PM,0
BELT 3,2:15:00 PM,114
BELT 1,2:16:00 PM,49
BELT 2,2:16:00 PM,100
BELT 4,2:16:00 PM,0
BELT 3,2:16:00 PM,109
BELT 1,2:17:00 PM,47
BELT 2,2:17:00 PM,100
BELT 4,2:17:00 PM,0
BELT 3,2:17:00 PM,109
BELT 1,2:18:00 PM,44
BELT 2,2:18:00 PM,97
BELT 4,2:18:00 PM,0
BELT 3,2:18:00 PM,104
BELT 1,2:19:00 PM,44
BELT 2,2:19:00 PM,95
BELT 4,2:19:00 PM,0
BELT 3,2:19:00 PM,100
BELT 1,2:20:00 PM,42
BELT 2,2:20:00 PM,83
BELT 4,2:20:00 PM,0
BELT 3,2:20:00 PM,95
BELT 1,2:21:00 PM,37
BELT 2,2:21:00 PM,75
BELT 4,2:21:00 PM,0
BELT 3,2:21:00 PM,89
BELT 1,2:22:00 PM,35
BELT 2,2:22:00 PM,72
BELT 4,2:22:00 PM,0
BELT 3,2:22:00 PM,83
BELT 1,2:23:00 PM,31
BELT 2,2:23:00 PM,67
BELT 4,2:23:00 PM,0
BELT 3,2:23:00 PM,77
BELT 1,2:24:00 PM,26
BELT 2,2:24:00 PM,61
BELT 4,2:24:00 PM,0
BELT 3,2:24:00 PM,75
BELT 1,2:25:00 PM,23
BELT 2,2:25:00 PM,60
BELT 4,2:25:00 PM,0
BELT 3,2:25:00 PM,75
BELT 1,2:26:00 PM,23
BELT 2,2:26:00 PM,54
BELT 4,2:26:00 PM,0
BELT 3,2:26:00 PM,68
BELT 1,2:27:00 PM,19
BELT 2,2:27:00 PM,52
BELT 4,2:27:00 PM,0
BELT 3,2:27:00 PM,64
BELT 1,2:28:00 PM,16
BELT 2,2:28:00 PM,52
BELT 4,2:28:00 PM,0
BELT 3,2:28:00 PM,60
BELT 1,2:29:00 PM,13
BELT 2,2:29:00 PM,49
BELT 4,2:29:00 PM,0
BELT 3,2:29:00 PM,57
BELT 1,2:30:00 PM,12
BELT 2,2:30:00 PM,46
BELT 4,2:30:00 PM,4
BELT 3,2:30:00 PM,52
BELT 1,2:31:00 PM,11
BELT 2,2:31:00 PM,44
BELT 4,2:31:00 PM,38
BELT 3,2:31:00 PM,49
BELT 1,2:32:00 PM,8
BELT 2,2:32:00 PM,40
BELT 4,2:32:00 PM,60
BELT 3,2:32:00 PM,48
BELT 1,2:33:00 PM,6
BELT 2,2:33:00 PM,32
BELT 4,2:33:00 PM,64
BELT 3,2:33:00 PM,48
BELT 1,2:34:00 PM,4
BELT 2,2:34:00 PM,26
BELT 4,2:34:00 PM,80
BELT 3,2:34:00 PM,46
BELT 1,2:35:00 PM,8
BELT 2,2:35:00 PM,21
BELT 4,2:35:00 PM,73
BELT 3,2:35:00 PM,45
BELT 1,2:36:00 PM,37
BELT 2,2:36:00 PM,20
BELT 4,2:36:00 PM,72
BELT 3,2:36:00 PM,45
BELT 1,2:37:00 PM,54
BELT 2,2:37:00 PM,20
BELT 4,2:37:00 PM,69
BELT 3,2:37:00 PM,44
BELT 1,2:38:00 PM,65
BELT 2,2:38:00 PM,20
BELT 4,2:38:00 PM,52
BELT 3,2:38:00 PM,39
BELT 1,2:39:00 PM,74
BELT 2,2:39:00 PM,20
BELT 4,2:39:00 PM,49
BELT 3,2:39:00 PM,29
BELT 1,2:40:00 PM,75
BELT 2,2:40:00 PM,20
BELT 4,2:40:00 PM,39
BELT 3,2:40:00 PM,24
BELT 1,2:41:00 PM,79
BELT 2,2:41:00 PM,20
BELT 4,2:41:00 PM,31
BELT 3,2:41:00 PM,18
BELT 1,2:42:00 PM,74
BELT 2,2:42:00 PM,19
BELT 4,2:42:00 PM,26
BELT 3,2:42:00 PM,14
BELT 1,2:43:00 PM,66
BELT 2,2:43:00 PM,17
BELT 4,2:43:00 PM,26
BELT 3,2:43:00 PM,11
BELT 1,2:44:00 PM,62
BELT 2,2:44:00 PM,15
BELT 4,2:44:00 PM,26
BELT 3,2:44:00 PM,7
BELT 1,2:45:00 PM,60
BELT 2,2:45:00 PM,13
BELT 4,2:45:00 PM,25
BELT 3,2:45:00 PM,5
BELT 1,2:46:00 PM,54
BELT 2,2:46:00 PM,9
BELT 4,2:46:00 PM,25
BELT 3,2:46:00 PM,3
BELT 1,2:47:00 PM,56
BELT 2,2:47:00 PM,7
BELT 4,2:47:00 PM,25
BELT 3,2:47:00 PM,1
BELT 1,2:48:00 PM,54
BELT 2,2:48:00 PM,4
BELT 4,2:48:00 PM,25
BELT 3,2:48:00 PM,1
BELT 1,2:49:00 PM,51
BELT 2,2:49:00 PM,1
BELT 4,2:49:00 PM,25
BELT 3,2:49:00 PM,1
BELT 1,2:50:00 PM,47
BELT 2,2:50:00 PM,6
BELT 4,2:50:00 PM,23
BELT 3,2:50:00 PM,13
BELT 1,2:51:00 PM,51
BELT 2,2:51:00 PM,19
BELT 4,2:51:00 PM,16
BELT 3,2:51:00 PM,17
BELT 1,2:52:00 PM,49
BELT 2,2:52:00 PM,20
BELT 4,2:52:00 PM,10
BELT 3,2:52:00 PM,23
BELT 1,2:53:00 PM,39
BELT 2,2:53:00 PM,28
BELT 4,2:53:00 PM,9
BELT 3,2:53:00 PM,27
BELT 1,2:54:00 PM,43
BELT 2,2:54:00 PM,26
BELT 4,2:54:00 PM,4
BELT 3,2:54:00 PM,27
BELT 1,2:55:00 PM,36
BELT 2,2:55:00 PM,20
BELT 4,2:55:00 PM,2
BELT 3,2:55:00 PM,34
BELT 1,2:56:00 PM,29
BELT 2,2:56:00 PM,25
BELT 4,2:56:00 PM,0
BELT 3,2:56:00 PM,37
BELT 1,2:57:00 PM,23
BELT 2,2:57:00 PM,35
BELT 4,2:57:00 PM,0
BELT 3,2:57:00 PM,32
BELT 1,2:58:00 PM,16
BELT 2,2:58:00 PM,32
BELT 4,2:58:00 PM,0
BELT 3,2:58:00 PM,39
BELT 1,2:59:00 PM,11
BELT 2,2:59:00 PM,38
BELT 4,2:59:00 PM,0
BELT 3,2:59:00 PM,40
BELT 1,3:00:00 PM,9
BELT 2,3:00:00 PM,30
BELT 4,3:00:00 PM,0
BELT 3,3:00:00 PM,28
BELT 1,3:01:00 PM,5
BELT 2,3:01:00 PM,26
BELT 4,3:01:00 PM,0
BELT 3,3:01:00 PM,24
BELT 1,3:02:00 PM,3
BELT 2,3:02:00 PM,23
BELT 4,3:02:00 PM,0
BELT 3,3:02:00 PM,20
BELT 1,3:03:00 PM,1
BELT 2,3:03:00 PM,20
BELT 4,3:03:00 PM,0
BELT 3,3:03:00 PM,17
BELT 1,3:04:00 PM,1
BELT 2,3:04:00 PM,20
BELT 4,3:04:00 PM,0
BELT 3,3:04:00 PM,14
BELT 1,3:05:00 PM,1
BELT 2,3:05:00 PM,15
BELT 4,3:05:00 PM,0
BELT 3,3:05:00 PM,9
BELT 1,3:06:00 PM,0
BELT 2,3:06:00 PM,6
BELT 4,3:06:00 PM,0
BELT 3,3:06:00 PM,6
BELT 1,3:07:00 PM,0
BELT 2,3:07:00 PM,4
BELT 4,3:07:00 PM,0
BELT 3,3:07:00 PM,3
BELT 1,3:08:00 PM,0
BELT 2,3:08:00 PM,1
BELT 4,3:08:00 PM,0
BELT 3,3:08:00 PM,0
BELT 1,3:09:00 PM,0
BELT 2,3:09:00 PM,0
BELT 4,3:09:00 PM,0
BELT 3,3:09:00 PM,0
BELT 1,3:10:00 PM,0
BELT 2,3:10:00 PM,0
BELT 4,3:10:00 PM,0
BELT 3,3:10:00 PM,0
BELT 1,3:11:00 PM,0
BELT 2,3:11:00 PM,0
BELT 4,3:11:00 PM,0
BELT 3,3:11:00 PM,0
BELT 1,3:12:00 PM,0
BELT 2,3:12:00 PM,0
BELT 4,3:12:00 PM,0
BELT 3,3:12:00 PM,0
BELT 1,3:13:00 PM,0
BELT 2,3:13:00 PM,0
BELT 4,3:13:00 PM,0
BELT 3,3:13:00 PM,0
BELT 1,3:14:00 PM,0
BELT 2,3:14:00 PM,0
BELT 4,3:14:00 PM,0
BELT 3,3:14:00 PM,0
BELT 1,3:15:00 PM,0
BELT 2,3:15:00 PM,0
BELT 4,3:15:00 PM,0
BELT 3,3:15:00 PM,0
BELT 1,3:16:00 PM,0
BELT 2,3:16:00 PM,0
BELT 4,3:16:00 PM,0
BELT 3,3:16:00 PM,0
BELT 1,3:17:00 PM,0
BELT 2,3:17:00 PM,0
BELT 4,3:17:00 PM,0
BELT 3,3:17:00 PM,0
BELT 1,3:18:00 PM,0
BELT 2,3:18:00 PM,0
BELT 4,3:18:00 PM,0
BELT 3,3:18:00 PM,0
BELT 1,3:19:00 PM,0
BELT 2,3:19:00 PM,0
BELT 4,3:19:00 PM,0
BELT 3,3:19:00 PM,0
BELT 1,3:20:00 PM,0
BELT 2,3:20:00 PM,0
BELT 4,3:20:00 PM,0
BELT 3,3:20:00 PM,0
BELT 1,3:21:00 PM,0
BELT 2,3:21:00 PM,0
BELT 4,3:21:00 PM,0
BELT 3,3:21:00 PM,0
BELT 1,3:22:00 PM,0
BELT 2,3:22:00 PM,0
BELT 4,3:22:00 PM,0
BELT 3,3:22:00 PM,0
BELT 1,3:23:00 PM,0
BELT 2,3:23:00 PM,0
BELT 4,3:23:00 PM,0
BELT 3,3:23:00 PM,0
BELT 1,3:24:00 PM,0
BELT 2,3:24:00 PM,0
BELT 4,3:24:00 PM,0
BELT 3,3:24:00 PM,0
BELT 1,3:25:00 PM,0
BELT 2,3:25:00 PM,0
BELT 4,3:25:00 PM,0
BELT 3,3:25:00 PM,0
BELT 1,3:26:00 PM,0
BELT 2,3:26:00 PM,0
BELT 4,3:26:00 PM,0
BELT 3,3:26:00 PM,0
BELT 1,3:27:00 PM,0
BELT 2,3:27:00 PM,0
BELT 4,3:27:00 PM,0
BELT 3,3:27:00 PM,0
BELT 1,3:28:00 PM,0
BELT 2,3:28:00 PM,0
BELT 4,3:28:00 PM,0
BELT 3,3:28:00 PM,0
BELT 1,3:29:00 PM,0
BELT 2,3:29:00 PM,0
BELT 4,3:29:00 PM,0
BELT 3,3:29:00 PM,0
BELT 1,3:30:00 PM,0
BELT 2,3:30:00 PM,0
BELT 4,3:30:00 PM,1
BELT 3,3:30:00 PM,0
BELT 1,3:31:00 PM,0
BELT 2,3:31:00 PM,0
BELT 4,3:31:00 PM,10
BELT 3,3:31:00 PM,0
BELT 1,3:32:00 PM,0
BELT 2,3:32:00 PM,0
BELT 4,3:32:00 PM,16
BELT 3,3:32:00 PM,0
BELT 1,3:33:00 PM,0
BELT 2,3:33:00 PM,0
BELT 4,3:33:00 PM,21
BELT 3,3:33:00 PM,0
BELT 1,3:34:00 PM,0
BELT 2,3:34:00 PM,0
BELT 4,3:34:00 PM,11
BELT 3,3:34:00 PM,0
BELT 1,3:35:00 PM,0
BELT 2,3:35:00 PM,0
BELT 4,3:35:00 PM,11
BELT 3,3:35:00 PM,0
BELT 1,3:36:00 PM,0
BELT 2,3:36:00 PM,0
BELT 4,3:36:00 PM,7
BELT 3,3:36:00 PM,0
BELT 1,3:37:00 PM,0
BELT 2,3:37:00 PM,0
BELT 4,3:37:00 PM,5
BELT 3,3:37:00 PM,0
BELT 1,3:38:00 PM,0
BELT 2,3:38:00 PM,0
BELT 4,3:38:00 PM,4
BELT 3,3:38:00 PM,0
BELT 1,3:39:00 PM,0
BELT 2,3:39:00 PM,0
BELT 4,3:39:00 PM,9
BELT 3,3:39:00 PM,0
BELT 1,3:40:00 PM,0
BELT 2,3:40:00 PM,0
BELT 4,3:40:00 PM,3
BELT 3,3:40:00 PM,0
BELT 1,3:41:00 PM,0
BELT 2,3:41:00 PM,0
BELT 4,3:41:00 PM,0
BELT 3,3:41:00 PM,0
BELT 1,3:42:00 PM,0
BELT 2,3:42:00 PM,0
BELT 4,3:42:00 PM,0
BELT 3,3:42:00 PM,0
BELT 1,3:43:00 PM,0
BELT 2,3:43:00 PM,0
BELT 4,3:43:00 PM,0
BELT 3,3:43:00 PM,0
BELT 1,3:44:00 PM,0
BELT 2,3:44:00 PM,0
BELT 4,3:44:00 PM,0
BELT 3,3:44:00 PM,0
BELT 1,3:45:00 PM,0
BELT 2,3:45:00 PM,0
BELT 4,3:45:00 PM,0
BELT 3,3:45:00 PM,0
BELT 1,3:46:00 PM,0
BELT 2,3:46:00 PM,0
BELT 4,3:46:00 PM,0
BELT 3,3:46:00 PM,0
BELT 1,3:47:00 PM,0
BELT 2,3:47:00 PM,0
BELT 4,3:47:00 PM,0
BELT 3,3:47:00 PM,0
BELT 1,3:48:00 PM,0
BELT 2,3:48:00 PM,0
BELT 4,3:48:00 PM,0
BELT 3,3:48:00 PM,0
BELT 1,3:49:00 PM,0
BELT 2,3:49:00 PM,0
BELT 4,3:49:00 PM,0
BELT 3,3:49:00 PM,0
BELT 1,3:50:00 PM,0
BELT 2,3:50:00 PM,0
BELT 4,3:50:00 PM,0
BELT 3,3:50:00 PM,0
BELT 1,3:51:00 PM,0
BELT 2,3:51:00 PM,0
BELT 4,3:51:00 PM,0
BELT 3,3:51:00 PM,0
BELT 1,3:52:00 PM,0
BELT 2,3:52:00 PM,0
BELT 4,3:52:00 PM,0
BELT 3,3:52:00 PM,0
BELT 1,3:53:00 PM,0
BELT 2,3:53:00 PM,0
BELT 4,3:53:00 PM,0
BELT 3,3:53:00 PM,0
BELT 1,3:54:00 PM,0
BELT 2,3:54:00 PM,0
BELT 4,3:54:00 PM,0
BELT 3,3:54:00 PM,0
BELT 1,3:55:00 PM,0
BELT 2,3:55:00 PM,0
BELT 4,3:55:00 PM,0
BELT 3,3:55:00 PM,0
BELT 1,3:56:00 PM,0
BELT 2,3:56:00 PM,0
BELT 4,3:56:00 PM,0
BELT 3,3:56:00 PM,0
BELT 1,3:57:00 PM,0
BELT 2,3:57:00 PM,0
BELT 4,3:57:00 PM,0
BELT 3,3:57:00 PM,0
BELT 1,3:58:00 PM,0
BELT 2,3:58:00 PM,0
BELT 4,3:58:00 PM,0
BELT 3,3:58:00 PM,0
BELT 1,3:59:00 PM,0
BELT 2,3:59:00 PM,0
BELT 4,3:59:00 PM,0
BELT 3,3:59:00 PM,0
BELT 1,4:00:00 PM,0
BELT 2,4:00:00 PM,0
BELT 4,4:00:00 PM,0
BELT 3,4:00:00 PM,20
BELT 1,4:01:00 PM,0
BELT 2,4:01:00 PM,0
BELT 4,4:01:00 PM,0
BELT 3,4:01:00 PM,15
BELT 1,4:02:00 PM,0
BELT 2,4:02:00 PM,0
BELT 4,4:02:00 PM,0
BELT 3,4:02:00 PM,10
BELT 1,4:03:00 PM,0
BELT 2,4:03:00 PM,0
BELT 4,4:03:00 PM,0
BELT 3,4:03:00 PM,19
BELT 1,4:04:00 PM,0
BELT 2,4:04:00 PM,0
BELT 4,4:04:00 PM,0
BELT 3,4:04:00 PM,16
BELT 1,4:05:00 PM,0
BELT 2,4:05:00 PM,0
BELT 4,4:05:00 PM,0
BELT 3,4:05:00 PM,10
BELT 1,4:06:00 PM,0
BELT 2,4:06:00 PM,0
BELT 4,4:06:00 PM,0
BELT 3,4:06:00 PM,14
BELT 1,4:07:00 PM,0
BELT 2,4:07:00 PM,0
BELT 4,4:07:00 PM,0
BELT 3,4:07:00 PM,15
BELT 1,4:08:00 PM,0
BELT 2,4:08:00 PM,0
BELT 4,4:08:00 PM,0
BELT 3,4:08:00 PM,16
BELT 1,4:09:00 PM,0
BELT 2,4:09:00 PM,0
BELT 4,4:09:00 PM,0
BELT 3,4:09:00 PM,14
BELT 1,4:10:00 PM,0
BELT 2,4:10:00 PM,0
BELT 4,4:10:00 PM,0
BELT 3,4:10:00 PM,8
BELT 1,4:11:00 PM,0
BELT 2,4:11:00 PM,0
BELT 4,4:11:00 PM,0
BELT 3,4:11:00 PM,0
BELT 1,4:12:00 PM,0
BELT 2,4:12:00 PM,0
BELT 4,4:12:00 PM,0
BELT 3,4:12:00 PM,0
BELT 1,4:13:00 PM,0
BELT 2,4:13:00 PM,0
BELT 4,4:13:00 PM,0
BELT 3,4:13:00 PM,0
BELT 1,4:14:00 PM,0
BELT 2,4:14:00 PM,0
BELT 4,4:14:00 PM,0
BELT 3,4:14:00 PM,0
BELT 1,4:15:00 PM,0
BELT 2,4:15:00 PM,0
BELT 4,4:15:00 PM,0
BELT 3,4:15:00 PM,0
BELT 1,4:16:00 PM,0
BELT 2,4:16:00 PM,0
BELT 4,4:16:00 PM,0
BELT 3,4:16:00 PM,0
BELT 1,4:17:00 PM,0
BELT 2,4:17:00 PM,0
BELT 4,4:17:00 PM,0
BELT 3,4:17:00 PM,0
BELT 1,4:18:00 PM,0
BELT 2,4:18:00 PM,0
BELT 4,4:18:00 PM,0
BELT 3,4:18:00 PM,0
BELT 1,4:19:00 PM,0
BELT 2,4:19:00 PM,0
BELT 4,4:19:00 PM,0
BELT 3,4:19:00 PM,0
BELT 1,4:20:00 PM,0
BELT 2,4:20:00 PM,4
BELT 4,4:20:00 PM,0
BELT 3,4:20:00 PM,5
BELT 1,4:21:00 PM,0
BELT 2,4:21:00 PM,16
BELT 4,4:21:00 PM,0
BELT 3,4:21:00 PM,6
BELT 1,4:22:00 PM,0
BELT 2,4:22:00 PM,8
BELT 4,4:22:00 PM,0
BELT 3,4:22:00 PM,11
BELT 1,4:23:00 PM,0
BELT 2,4:23:00 PM,12
BELT 4,4:23:00 PM,0
BELT 3,4:23:00 PM,9
BELT 1,0.68,0
BELT 2,0.68,9
BELT 4,0.68,0
BELT 3,0.68,9
BELT 1,0.68,11
BELT 2,0.68,12
BELT 4,0.68,0
BELT 3,0.68,10
BELT 1,0.68,25
BELT 2,0.68,10
BELT 4,0.68,0
BELT 3,0.68,8
BELT 1,0.69,31
BELT 2,0.69,12
BELT 4,0.69,0
BELT 3,0.69,9
BELT 1,0.69,43
BELT 2,0.69,11
BELT 4,0.69,0
BELT 3,0.69,12
BELT 1,0.69,40
BELT 2,0.69,8
BELT 4,0.69,0
BELT 3,0.69,8
BELT 1,0.69,38
BELT 2,0.69,4
BELT 4,0.69,0
BELT 3,0.69,1
BELT 1,0.69,40
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,26
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,22
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,27
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,21
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,10
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,10
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,6
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,6
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.69,3
BELT 2,0.69,0
BELT 4,0.69,0
BELT 3,0.69,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,0
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,0
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,0
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,0
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,3
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,6
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,7
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,7
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,9
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,9
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,0
BELT 4,0.70,13
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,3
BELT 4,0.70,8
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,5
BELT 4,0.70,4
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,5
BELT 4,0.70,16
BELT 3,0.70,0
BELT 1,0.70,0
BELT 2,0.70,5
BELT 4,0.70,7
BELT 3,0.70,6
BELT 1,0.71,0
BELT 2,0.71,4
BELT 4,0.71,0
BELT 3,0.71,12
BELT 1,0.71,0
BELT 2,0.71,5
BELT 4,0.71,0
BELT 3,0.71,13
BELT 1,0.71,0
BELT 2,0.71,6
BELT 4,0.71,0
BELT 3,0.71,10
BELT 1,0.71,0
BELT 2,0.71,6
BELT 4,0.71,0
BELT 3,0.71,13
BELT 1,0.71,0
BELT 2,0.71,4
BELT 4,0.71,0
BELT 3,0.71,15
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,15
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,7
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,11
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,16
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,5
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,0
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,0
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,0
BELT 1,0.71,0
BELT 2,0.71,0
BELT 4,0.71,0
BELT 3,0.71,0
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,10
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,39
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,58
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,63
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,68
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,70
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,74
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,66
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,45
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,44
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,21
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,8
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,3
BELT 1,0.72,0
BELT 2,0.72,0
BELT 4,0.72,0
BELT 3,0.72,2
BELT 1,0.73,0
BELT 2,0.73,0
